W(H)1m,mean(H)1m,stdev(H)1m,W(M)1m,mean(M)1m,stdev(M)1m,W(HH)1m,mean(HH)1m,stdev(HH)1m,magnitud(HH)1m,radius(HH)1m,covariance(HH)1m,correlation(HH)1m,W(HH_jit)1m,mean(HH_jit)1m,stdev(HH_jit)1m,W(HpHp)1m,mean(HpHp)1m,stdev(HpHp)1m,magnitud(HpHp)1m,radius(HpHp)1m,covariance(HpHp)1m,correlation(HpHp)1m,W(H)10s,mean(H)10s,stdev(H)10s,W(M)10s,mean(M)10s,stdev(M)10s,W(HH)10s,mean(HH)10s,stdev(HH)10s,magnitud(HH)10s,radius(HH)10s,covariance(HH)10s,correlation(HH)10s,W(HH_jit)10s,mean(HH_jit)10s,stdev(HH_jit)10s,W(HpHp)10s,mean(HpHp)10s,stdev(HpHp)10s,magnitud(HpHp)10s,radius(HpHp)10s,covariance(HpHp)10s,correlation(HpHp)10s,W(H)1.5s,mean(H)1.5s,stdev(H)1.5s,W(M)1.5s,mean(M)1.5s,stdev(M)1.5s,W(HH)1.5s,mean(HH)1.5s,stdev(HH)1.5s,magnitud(HH)1.5s,radius(HH)1.5s,covariance(HH)1.5s,correlation(HH)1.5s,W(HH_jit)1.5s,mean(HH_jit)1.5s,stdev(HH_jit)1.5s,W(HpHp)1.5s,mean(HpHp)1.5s,stdev(HpHp)1.5s,magnitud(HpHp)1.5s,radius(HpHp)1.5s,covariance(HpHp)1.5s,correlation(HpHp)1.5s,W(H)500ms,mean(H)500ms,stdev(H)500ms,W(M)500ms,mean(M)500ms,stdev(M)500ms,W(HH)500ms,mean(HH)500ms,stdev(HH)500ms,magnitud(HH)500ms,radius(HH)500ms,covariance(HH)500ms,correlation(HH)500ms,W(HH_jit)500ms,mean(HH_jit)500ms,stdev(HH_jit)500ms,W(HpHp)500ms,mean(HpHp)500ms,stdev(HpHp)500ms,magnitud(HpHp)500ms,radius(HpHp)500ms,covariance(HpHp)500ms,correlation(HpHp)500ms,W(H)100ms,mean(H)100ms,stdev(H)100ms,W(M)100ms,mean(M)100ms,stdev(M)100ms,W(HH)100ms,mean(HH)100ms,stdev(HH)100ms,magnitud(HH)100ms,radius(HH)100ms,covariance(HH)100ms,correlation(HH)100ms,W(HH_jit)100ms,mean(HH_jit)100ms,stdev(HH_jit)100ms,W(HpHp)100ms,mean(HpHp)100ms,stdev(HpHp)100ms,magnitud(HpHp)100ms,radius(HpHp)100ms,covariance(HpHp)100ms,correlation(HpHp)100ms
6,190.3333333,24.32008772,7,226.4285714,18.32900382,7,226.4285714,18.32900382,310.2690987,338.8964674,7469.218845,0.880306277,4,397,110.2149415,7,226.4285714,18.32900382,310.2690987,339.713471,9716.251666,0.998766456,6,209.1666667,21.32994765,6,221,16.28496239,6,221,16.28496239,312.5411973,375.0494367,9804.336342,1,3,443,13.07669683,6,221,16.28496239,312.5411973,375.0494367,9804.336342,1,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,302.0760169,54.11723899,9387.563509,1,5,428.2,5.215361924,7,213.4285714,6.5538066,301.8335803,60.74383968,9490.013613,1,6,192.5,30.37597735,7,226.4285714,18.32900382,7,226.4285714,18.32900382,311.2793889,338.1247404,9755.023435,0.99808256,4,397,110.2149415,7,226.4285714,18.32900382,311.1617796,338.6870374,9815.757857,0.998860899,2,233.5,12.02081528,10,226.9,19.97470623,10,226.9,19.97470623,320.8850573,564.2554979,9995.909107,1,5,454.8,28.78714991,10,226.9,19.97470623,320.8850573,564.2554979,9995.909107,1
1,171,0,96,212.125,6.676352613,96,212.125,6.676352613,299.9900519,63.03670874,7074.764036,1,48,425.25,5.00425351,8,212.125,7.100050302,299.9900519,71.29151583,9300.339504,1,1,227,0,6,221,16.28496239,6,221,16.28496239,318.697184,632.7339345,8263.255858,0.957269662,3,443,13.07669683,6,221,16.28496239,318.697184,632.7339345,8263.255858,0.957269662,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,302.0760169,54.11723899,9387.563509,1,5,428.2,5.215361924,7,213.4285714,6.5538066,301.8335803,60.74383968,9490.013613,1,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,307.7405562,444.4197672,9334.834795,0.998744654,5,428.2,5.215361924,7,213.4285714,6.5538066,307.6215939,444.8477253,9391.372185,0.999355277,2,174,0,10,226.9,19.97470623,10,226.9,19.97470623,320.8850573,564.2554979,9995.909107,1,5,454.8,28.78714991,10,226.9,19.97470623,320.8850573,564.2554979,9995.909107,1
1,171,0,96,212.125,6.676352613,96,212.125,6.676352613,299.9900519,63.03670874,7074.764036,1,48,425.25,5.00425351,8,212.125,7.100050302,299.9900519,71.29151583,9300.339504,1,8,187.5,21.74527863,77,229.6233766,23.96820205,77,229.6233766,23.96820205,319.3914449,659.0524955,8265.63403,0.954061369,39,460.5128205,44.62290643,77,229.6233766,23.96820205,319.3914449,659.0524955,8265.63403,0.954061369,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,311.2793889,338.1247404,9755.023435,0.99808256,5,428.2,5.215361924,7,213.4285714,6.5538066,311.1617796,338.6870374,9815.757857,0.998860899,5,198.4,34.01911228,13,221.5384615,21.04208238,13,221.5384615,21.04208238,307.7405562,444.4197672,9334.834795,0.998744654,7,440.5714286,21.36084536,13,221.5384615,21.04208238,307.6215939,444.8477253,9391.372185,0.999355277,1,219,0,10,226.9,19.97470623,10,226.9,19.97470623,320.8850573,564.2554979,9995.909107,1,5,454.8,28.78714991,10,226.9,19.97470623,320.8850573,564.2554979,9995.909107,1
1,171,0,96,212.125,6.676352613,96,212.125,6.676352613,307.0521383,326.0610577,7328.626233,0.876747499,48,425.25,5.00425351,8,212.125,7.100050302,307.0521383,326.9101407,9568.248883,0.99836881,5,196.6,23.68121618,5,222,17.97220076,5,222,17.97220076,313.2491022,417.9234858,9839.553021,0.999940623,3,450,11.26942767,5,222,17.97220076,313.2491022,417.9234858,9839.553021,0.999940623,6,190.3333333,24.32008772,7,226.4285714,18.32900382,7,226.4285714,18.32900382,320.1510202,661.0631186,10152.9457,0.999247873,4,397,110.2149415,7,226.4285714,18.32900382,320.1510202,661.0631186,10152.9457,0.999247873,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,311.2793889,338.1247404,9755.023435,0.99808256,5,428.2,5.215361924,7,213.4285714,6.5538066,311.1617796,338.6870374,9815.757857,0.998860899,1,174,0,10,226.9,19.97470623,10,226.9,19.97470623,327.3829715,398.9888889,11088.43274,0.999013659,5,454.8,28.78714991,10,226.9,19.97470623,327.3829715,398.9888889,11088.43274,0.999013659
5,196.6,23.68121618,5,222,17.97220076,5,222,17.97220076,307.0521383,326.0610577,7328.626233,0.876747499,3,450,11.26942767,5,222,17.97220076,307.0521383,326.9101407,9568.248883,0.99836881,13,204.1538462,23.01755183,6,221,16.28496239,6,221,16.28496239,312.8241679,413.1504327,9815.316405,0.999946803,3,443,13.07669683,6,221,16.28496239,312.8241679,413.1504327,9815.316405,0.999946803,1,227,0,3,226.3333333,23.86070689,3,226.3333333,23.86070689,320.0836696,805.1589215,10145.3457,1,2,447.5,14.8492424,3,226.3333333,23.86070689,320.0836696,805.1589215,10145.3457,1,3,211.3333333,35.2325607,7,226.4285714,18.32900382,7,226.4285714,18.32900382,320.2183566,475.1084135,10175.8527,1,4,397,110.2149415,7,226.4285714,18.32900382,320.2183566,475.1084135,10175.8527,1,1,224,0,1,236,0,1,236,0,327.3829715,398.9888889,11088.43274,0.999013659,1,435,0,1,236,0,327.3829715,398.9888889,11088.43274,0.999013659
1,171,0,96,212.125,6.676352613,96,212.125,6.676352613,310.2690987,338.8964674,7469.218845,0.880306277,48,425.25,5.00425351,8,212.125,7.100050302,310.2690987,339.713471,9716.251666,0.998766456,3,206.3333333,26.65207934,5,221.4,17.79887637,5,221.4,17.79887637,318.9746935,656.0361513,8246.730655,0.954235785,3,448.6666667,11.8462371,5,221.4,17.79887637,318.9746935,656.0361513,8246.730655,0.954235785,2,197.5,28.99137803,3,226.3333333,23.86070689,3,226.3333333,23.86070689,311.2101184,570.6178951,9709.640026,0.994931681,2,447.5,14.8492424,3,226.3333333,23.86070689,311.0924828,570.9512689,9775.505558,0.99625929,3,173.6666667,1.154700538,7,226.4285714,18.32900382,7,226.4285714,18.32900382,311.2793889,338.1247404,9755.023435,0.99808256,4,397,110.2149415,7,226.4285714,18.32900382,311.1617796,338.6870374,9815.757857,0.998860899,1,174,0,10,226.9,19.97470623,10,226.9,19.97470623,327.3829715,398.9888889,11088.43274,0.999013659,5,454.8,28.78714991,10,226.9,19.97470623,327.3829715,398.9888889,11088.43274,0.999013659
6,190.3333333,24.32008772,7,226.4285714,18.32900382,7,226.4285714,18.32900382,310.2690987,338.8964674,7469.218845,0.880306277,4,397,110.2149415,7,226.4285714,18.32900382,310.2690987,339.713471,9716.251666,0.998766456,8,187.5,21.74527863,77,229.6233766,23.96820205,77,229.6233766,23.96820205,318.9746935,656.0361513,8246.730655,0.954235785,39,460.5128205,44.62290643,77,229.6233766,23.96820205,318.9746935,656.0361513,8246.730655,0.954235785,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,308.0729784,325.2588781,9605.549432,0.997593728,5,428.2,5.215361924,7,213.4285714,6.5538066,307.9541445,325.8433781,9666.379431,0.998477685,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,312.6548572,453.5120626,9506.089421,0.999675835,5,428.2,5.215361924,7,213.4285714,6.5538066,312.4194818,529.0541649,9650.914016,0.999079909,1,215,0,1,236,0,1,236,0,333.7544007,0,12324.66667,1,1,435,0,1,236,0,333.7544007,0,12324.66667,1
1,171,0,96,212.125,6.676352613,96,212.125,6.676352613,299.9900519,63.03670874,7074.764036,1,48,425.25,5.00425351,8,212.125,7.100050302,299.9900519,71.29151583,9300.339504,1,15,205.6,22.33127212,5,221.4,17.79887637,5,221.4,17.79887637,313.1068827,448.0228566,9827.354309,1,3,448.6666667,11.8462371,5,221.4,17.79887637,313.1068827,448.0228566,9827.354309,1,5,194.4,25.3633594,5,222,17.97220076,5,222,17.97220076,318.9747873,549.4610933,9679.584724,0.998119618,3,450,11.26942767,5,222,17.97220076,319.0702974,593.8108892,9812.817944,0.999509575,12,191.25,26.46481369,19,228.3157895,21.2578159,19,228.3157895,21.2578159,321.5555903,563.0922264,9893.790915,0.999334924,10,434.7,73.45452108,13,228.1538462,22.96318123,321.4406251,625.2338799,10002.65141,0.999988314,1,174,0,1,236,0,1,236,0,333.7544007,0,12324.66667,1,1,435,0,1,236,0,333.7544007,0,12324.66667,1
1,171,0,96,212.125,6.676352613,96,212.125,6.676352613,299.9900519,63.03670874,7074.764036,1,48,425.25,5.00425351,8,212.125,7.100050302,299.9900519,71.29151583,9300.339504,1,3,210,20.42057786,5,221.4,17.79887637,5,221.4,17.79887637,306.6186159,319.9867979,8534.507918,0.970405866,3,448.6666667,11.8462371,5,221.4,17.79887637,306.6186159,320.7857231,9544.937976,0.998401908,18,192.5555556,26.69704152,23,229.0434783,21.08312177,23,229.0434783,21.08312177,323.9163933,628.6151336,9522.788803,1,12,439.9166667,68.25814415,17,229.1764706,22.3221731,324.1044729,704.673502,9759.542288,1,6,194.3333333,29.27570096,7,226.4285714,18.32900382,7,226.4285714,18.32900382,321.5555903,563.0922264,9893.790915,0.999334924,4,397,110.2149415,7,226.4285714,18.32900382,321.4406251,625.2338799,10002.65141,0.999988314,1,224,0,1,236,0,1,236,0,333.7544007,0,12324.66667,1,1,435,0,1,236,0,333.7544007,0,12324.66667,1
1,171,0,96,212.125,6.676352613,96,212.125,6.676352613,310.2690987,338.8964674,7469.218845,0.880306277,48,425.25,5.00425351,8,212.125,7.100050302,310.2690987,339.713471,9716.251666,0.998766456,1,171,0,48,212.125,6.711771178,48,212.125,6.711771178,310.2690987,338.9591614,8699.151543,0.972041317,24,425.25,5.05835512,8,212.125,7.100050302,310.2690987,339.713471,9716.251666,0.998766456,2,175,1.414213562,23,229.0434783,21.08312177,23,229.0434783,21.08312177,325.6580491,631.8065314,10064.24027,0.997119472,12,439.9166667,68.25814415,17,229.1764706,22.3221731,325.7515996,670.7334584,10207.24879,0.998946552,6,192.3333333,29.57476402,19,228.3157895,21.2578159,19,228.3157895,21.2578159,325.1466588,637.0320661,10133.8438,0.998288862,10,434.7,73.45452108,13,228.1538462,22.96318123,325.0329637,692.5708645,10252.49889,0.999639031,1,215,0,1,236,0,1,236,0,333.7544007,0,12324.66667,1,1,435,0,1,236,0,333.7544007,0,12324.66667,1
6,190.3333333,24.32008772,7,226.4285714,18.32900382,7,226.4285714,18.32900382,310.2690987,338.8964674,7469.218845,0.880306277,4,397,110.2149415,7,226.4285714,18.32900382,310.2690987,339.713471,9716.251666,0.998766456,6,190.3333333,24.32008772,7,226.4285714,18.32900382,7,226.4285714,18.32900382,310.2690987,338.9591614,8699.151543,0.972041317,4,397,110.2149415,7,226.4285714,18.32900382,310.2690987,339.713471,9716.251666,0.998766456,4,208.75,31.94135251,4,231.5,21.1896201,4,231.5,21.1896201,314.9876347,450.6277153,9986.083869,0.996476457,2,464,35.35533906,4,231.5,21.1896201,314.8714104,451.0497833,10051.41561,0.997567037,4,205,31.23032714,4,231.5,21.1896201,4,231.5,21.1896201,314.9876347,450.6277153,9986.083869,0.996476457,2,464,35.35533906,4,231.5,21.1896201,314.8714104,451.0497833,10051.41561,0.997567037,1,174,0,1,236,0,1,236,0,333.7544007,0,12324.66667,1,1,435,0,1,236,0,333.7544007,0,12324.66667,1
1,171,0,96,212.125,6.676352613,96,212.125,6.676352613,299.9900519,63.03670874,7074.764036,1,48,425.25,5.00425351,8,212.125,7.100050302,299.9900519,71.29151583,9300.339504,1,1,171,0,48,212.125,6.711771178,48,212.125,6.711771178,310.2690987,338.9591614,8699.151543,0.972041317,24,425.25,5.05835512,8,212.125,7.100050302,310.2690987,339.713471,9716.251666,0.998766456,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,311.2793889,338.1247404,9755.023435,0.99808256,5,428.2,5.215361924,7,213.4285714,6.5538066,311.1617796,338.6870374,9815.757857,0.998860899,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,309.5173016,390.8776507,9566.999282,0.998180112,5,428.2,5.215361924,7,213.4285714,6.5538066,309.3990225,391.3641617,9626.344163,0.99893581,1,224,0,1,236,0,1,236,0,333.7544007,0,12324.66667,1,1,435,0,1,236,0,333.7544007,0,12324.66667,1
1,171,0,96,212.125,6.676352613,96,212.125,6.676352613,299.9900519,63.03670874,7074.764036,1,48,425.25,5.00425351,8,212.125,7.100050302,299.9900519,71.29151583,9300.339504,1,6,190.3333333,24.32008772,7,226.4285714,18.32900382,7,226.4285714,18.32900382,310.2690987,338.9591614,8699.151543,0.972041317,4,397,110.2149415,7,226.4285714,18.32900382,310.2690987,339.713471,9716.251666,0.998766456,6,192.1666667,23.232879,7,226.4285714,18.32900382,7,226.4285714,18.32900382,318.5057267,513.9893017,9978.729202,0.999998725,4,397,110.2149415,7,226.4285714,18.32900382,318.5057267,513.9893017,9978.729202,0.999998725,1,248,0,9,224,19.72308292,9,224,19.72308292,316.783838,550.1290758,9785.449262,1,5,404,97.31906288,9,224,19.72308292,316.783838,550.1290758,9785.449262,1,1,215,0,1,236,0,1,236,0,333.7544007,0,12324.66667,1,1,435,0,1,236,0,333.7544007,0,12324.66667,1
1,171,0,96,212.125,6.676352613,96,212.125,6.676352613,310.2690987,338.8964674,7469.218845,0.880306277,48,425.25,5.00425351,8,212.125,7.100050302,310.2690987,339.713471,9716.251666,0.998766456,1,171,0,48,212.125,6.711771178,48,212.125,6.711771178,299.9900519,63.70731202,7870.703116,1,24,425.25,5.05835512,8,212.125,7.100050302,299.9900519,71.29151583,9300.339504,1,6,199.6666667,31.35389396,9,224,19.72308292,9,224,19.72308292,309.5173016,390.8776507,9566.999282,0.998180112,5,404,97.31906288,9,224,19.72308292,309.3990225,391.3641617,9626.344163,0.99893581,5,188.8,22.33159197,9,224,19.72308292,9,224,19.72308292,309.5173016,390.8776507,9566.999282,0.998180112,5,404,97.31906288,9,224,19.72308292,309.3990225,391.3641617,9626.344163,0.99893581,1,174,0,1,236,0,1,236,0,318.3095349,38.26666667,10755.50185,0.999923198,1,435,0,1,236,0,318.194524,42.95238095,10814.845,0.999998366
6,190.3333333,24.32008772,7,226.4285714,18.32900382,7,226.4285714,18.32900382,310.2690987,338.8964674,7469.218845,0.880306277,4,397,110.2149415,7,226.4285714,18.32900382,310.2690987,339.713471,9716.251666,0.998766456,1,171,0,48,212.125,6.711771178,48,212.125,6.711771178,299.9900519,63.70731202,7870.703116,1,24,425.25,5.05835512,8,212.125,7.100050302,299.9900519,71.29151583,9300.339504,1,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,302.0760169,54.11723899,9387.563509,1,5,428.2,5.215361924,7,213.4285714,6.5538066,301.8335803,60.74383968,9490.013613,1,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,302.0760169,54.11723899,9387.563509,1,5,428.2,5.215361924,7,213.4285714,6.5538066,301.8335803,60.74383968,9490.013613,1,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,318.3095349,38.26666667,10755.50185,0.999923198,5,428.2,5.215361924,7,213.4285714,6.5538066,318.194524,42.95238095,10814.845,0.999998366
1,171,0,96,212.125,6.676352613,96,212.125,6.676352613,306.7186097,445.0071966,7187.765624,0.885854108,48,425.25,5.00425351,8,212.125,7.100050302,306.7186097,445.6297026,9296.381783,0.99928375,1,171,0,48,212.125,6.711771178,48,212.125,6.711771178,307.0521383,326.1262191,8554.392758,0.970264995,24,425.25,5.05835512,8,212.125,7.100050302,307.0521383,326.9101407,9568.248883,0.99836881,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,302.0760169,54.11723899,9387.563509,1,5,428.2,5.215361924,7,213.4285714,6.5538066,301.8335803,60.74383968,9490.013613,1,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,311.2793889,338.1247404,9755.023435,0.99808256,5,428.2,5.215361924,7,213.4285714,6.5538066,311.1617796,338.6870374,9815.757857,0.998860899,1,224,0,1,236,0,1,236,0,333.7544007,0,12324.66667,1,1,236,0,1,236,0,333.7544007,0,12324.66667,1
5,199.4,34.01911228,13,221.5384615,21.04208238,13,221.5384615,21.04208238,306.7186097,445.0071966,7187.765624,0.885854108,7,440.5714286,21.36084536,13,221.5384615,21.04208238,306.7186097,445.6297026,9296.381783,0.99928375,5,196.6,23.68121618,5,222,17.97220076,5,222,17.97220076,307.0521383,326.1262191,8554.392758,0.970264995,3,450,11.26942767,5,222,17.97220076,307.0521383,326.9101407,9568.248883,0.99836881,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,311.2793889,338.1247404,9755.023435,0.99808256,5,428.2,5.215361924,7,213.4285714,6.5538066,311.1617796,338.6870374,9815.757857,0.998860899,3,205,27.22131518,7,226.4285714,18.32900382,7,226.4285714,18.32900382,320.2183566,475.1084135,10175.8527,1,4,397,110.2149415,7,226.4285714,18.32900382,320.2183566,475.1084135,10175.8527,1,1,204,0,1,236,0,1,236,0,333.7544007,0,12324.66667,1,1,236,0,1,236,0,333.7544007,0,12324.66667,1
1,171,0,96,212.125,6.676352613,96,212.125,6.676352613,310.2690987,338.8964674,7469.218845,0.880306277,48,425.25,5.00425351,8,212.125,7.100050302,310.2690987,339.713471,9716.251666,0.998766456,1,171,0,48,212.125,6.711771178,48,212.125,6.711771178,310.2690987,338.9591614,8699.151543,0.972041317,24,425.25,5.05835512,8,212.125,7.100050302,310.2690987,339.713471,9716.251666,0.998766456,6,190.3333333,24.32008772,7,226.4285714,18.32900382,7,226.4285714,18.32900382,311.2793889,338.1247404,9755.023435,0.99808256,4,397,110.2149415,7,226.4285714,18.32900382,311.1617796,338.6870374,9815.757857,0.998860899,3,173.6666667,1.154700538,7,226.4285714,18.32900382,7,226.4285714,18.32900382,320.2183566,475.1084135,10175.8527,1,4,397,110.2149415,7,226.4285714,18.32900382,320.2183566,475.1084135,10175.8527,1,1,174,0,1,236,0,1,236,0,325.8965518,312.25,11192.59094,0.998262018,1,236,0,1,236,0,325.8965518,312.25,11192.59094,0.998262018
6,190.3333333,24.32008772,7,226.4285714,18.32900382,7,226.4285714,18.32900382,310.2690987,338.8964674,7469.218845,0.880306277,4,397,110.2149415,7,226.4285714,18.32900382,310.2690987,339.713471,9716.251666,0.998766456,6,190.3333333,24.32008772,7,226.4285714,18.32900382,7,226.4285714,18.32900382,312.5172923,366.82597,9838.624868,0.999872133,4,397,110.2149415,7,226.4285714,18.32900382,312.5172923,366.82597,9838.624868,0.999872133,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,307.7405562,444.4197672,9334.834795,0.998744654,5,428.2,5.215361924,7,213.4285714,6.5538066,307.6215939,444.8477253,9391.372185,0.999355277,6,189.3333333,24.32008772,7,226.4285714,18.32900382,7,226.4285714,18.32900382,311.2793889,338.1247404,9755.023435,0.99808256,4,397,110.2149415,7,226.4285714,18.32900382,311.1617796,338.6870374,9815.757857,0.998860899,1,173,0,4,224.75,17.67059705,4,224.75,17.67059705,310.0605143,314.5860777,9760.414058,0.997454983,3,371,115.0521621,4,224.75,17.67059705,309.9424424,315.1903703,9822.501133,0.998366906
1,171,0,96,212.125,6.676352613,96,212.125,6.676352613,307.0521383,326.0610577,7328.626233,0.876747499,48,425.25,5.00425351,8,212.125,7.100050302,307.0521383,326.9101407,9568.248883,0.99836881,5,200.6,32.27692674,5,215.4,12.13672114,5,215.4,12.13672114,302.3146963,154.0344143,8443.355982,0.975671913,3,425,19.67231557,5,215.4,12.13672114,302.3146963,155.6872831,9401.724537,0.99943278,22,199.5454545,25.2958255,13,221.5384615,21.04208238,13,221.5384615,21.04208238,307.7405562,444.4197672,9334.834795,0.998744654,7,440.5714286,21.36084536,13,221.5384615,21.04208238,307.6215939,444.8477253,9391.372185,0.999355277,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,302.0760169,54.11723899,9387.563509,1,5,428.2,5.215361924,7,213.4285714,6.5538066,301.8335803,60.74383968,9490.013613,1,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,319.7951845,38.26666667,10846.83829,0.999922814,5,428.2,5.215361924,7,213.4285714,6.5538066,319.6807081,42.95238095,10906.69018,0.999998422
5,194.4,25.3633594,5,222,17.97220076,5,222,17.97220076,307.0521383,326.0610577,7328.626233,0.876747499,3,450,11.26942767,5,222,17.97220076,307.0521383,326.9101407,9568.248883,0.99836881,1,171,0,48,212.125,6.711771178,48,212.125,6.711771178,306.6186159,319.9867979,8534.507918,0.970405866,24,425.25,5.05835512,8,212.125,7.100050302,306.6186159,320.7857231,9544.937976,0.998401908,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,302.0760169,54.11723899,9387.563509,1,5,428.2,5.215361924,7,213.4285714,6.5538066,301.8335803,60.74383968,9490.013613,1,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,311.2793889,338.1247404,9755.023435,0.99808256,5,428.2,5.215361924,7,213.4285714,6.5538066,311.1617796,338.6870374,9815.757857,0.998860899,1,245,0,1,238,0,1,238,0,336.5828278,0,12534.88889,1,1,238,0,1,238,0,336.5828278,0,12534.88889,1
1,171,0,96,212.125,6.676352613,96,212.125,6.676352613,299.9900519,63.03670874,7074.764036,1,48,425.25,5.00425351,8,212.125,7.100050302,299.9900519,71.29151583,9300.339504,1,6,206.3333333,23.83834446,5,221.4,17.79887637,5,221.4,17.79887637,306.6186159,319.9867979,8534.507918,0.970405866,3,448.6666667,11.8462371,5,221.4,17.79887637,306.6186159,320.7857231,9544.937976,0.998401908,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,311.2793889,338.1247404,9755.023435,0.99808256,5,428.2,5.215361924,7,213.4285714,6.5538066,311.1617796,338.6870374,9815.757857,0.998860899,6,189.3333333,24.32008772,7,226.4285714,18.32900382,7,226.4285714,18.32900382,311.2793889,338.1247404,9755.023435,0.99808256,4,397,110.2149415,7,226.4285714,18.32900382,311.1617796,338.6870374,9815.757857,0.998860899,1,218,0,1,238,0,1,238,0,336.5828278,0,12534.88889,1,1,238,0,1,238,0,336.5828278,0,12534.88889,1
1,171,0,96,212.125,6.676352613,96,212.125,6.676352613,310.2690987,338.8964674,7469.218845,0.880306277,48,425.25,5.00425351,8,212.125,7.100050302,310.2690987,339.713471,9716.251666,0.998766456,1,171,0,48,212.125,6.711771178,48,212.125,6.711771178,310.2690987,338.9591614,8699.151543,0.972041317,24,425.25,5.05835512,8,212.125,7.100050302,310.2690987,339.713471,9716.251666,0.998766456,6,190.3333333,24.32008772,7,226.4285714,18.32900382,7,226.4285714,18.32900382,311.2793889,338.1247404,9755.023435,0.99808256,4,397,110.2149415,7,226.4285714,18.32900382,311.1617796,338.6870374,9815.757857,0.998860899,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,302.0760169,54.11723899,9387.563509,1,5,428.2,5.215361924,7,213.4285714,6.5538066,301.8335803,60.74383968,9490.013613,1,1,176,0,1,238,0,1,238,0,336.5828278,0,12534.88889,1,1,238,0,1,238,0,336.5828278,0,12534.88889,1
6,190.3333333,24.32008772,7,226.4285714,18.32900382,7,226.4285714,18.32900382,310.2690987,338.8964674,7469.218845,0.880306277,4,397,110.2149415,7,226.4285714,18.32900382,310.2690987,339.713471,9716.251666,0.998766456,6,190.3333333,24.32008772,7,226.4285714,18.32900382,7,226.4285714,18.32900382,316.7793994,555.7954606,9730.4017,0.999930094,4,397,110.2149415,7,226.4285714,18.32900382,316.7793994,555.7954606,9730.4017,0.999930094,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,307.7405562,444.4197672,9334.834795,0.998744654,5,428.2,5.215361924,7,213.4285714,6.5538066,307.6215939,444.8477253,9391.372185,0.999355277,1,171,0,10,213.6,6.186005712,10,213.6,6.186005712,302.0760169,54.11723899,9387.563509,1,5,428.2,5.215361924,7,213.4285714,6.5538066,301.8335803,60.74383968,9490.013613,1,1,244,0,1,238,0,1,238,0,336.5828278,0,12534.88889,1,1,238,0,1,238,0,336.5828278,0,12534.88889,1
